Year,State,type,production,Avg,Measures,Materials,Chemicals,Value
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(AUREOBASIDIUM PULLULANS DSM 14941 = 36010),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CAPRIC ACID = 128955),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CAPRYLIC ACID = 128919),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CHLOROPICRIN = 81501),OTHER,1.1
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(DICHLOROPROPENE = 29001),OTHER,1.1
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(FLUTRIAFOL = 128940),OTHER,1.8
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(GLIOCLADIUM VIRENS = 129000),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(IRON PHOSPHATE = 34903),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(METALDEHYDE = 53001),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(METAM-POTASSIUM = 39002),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(METAM-SODIUM = 39003),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(METHYL BROMIDE = 53201),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(MINERAL OIL = 63502),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PAECILOMYCES FUMOSOR = 115002),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PEROXYACETIC ACID = 63201),OTHER,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(REYNOUTRIA SACHALINE = 55809),OTHER,1.5
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(AZOXYSTROBIN = 128810),FUNGICIDE,22
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,8
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BACILLUS PUMILUS = 6485),FUNGICIDE,2
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BACILLUS SUBTILIS = 6479),FUNGICIDE,2
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BLAD = 30006),FUNGICIDE,17
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BOSCALID = 128008),FUNGICIDE,49
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CAPTAN = 81301),FUNGICIDE,88
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(COPPER OXIDE = 25601),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CYFLUFENAMID = 555550),FUNGICIDE,25
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CYPRODINIL = 288202),FUNGICIDE,66
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FENHEXAMID = 90209),FUNGICIDE,37
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUDIOXONIL = 71503),FUNGICIDE,66
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUOPYRAM = 80302),FUNGICIDE,17
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUXAPYROXAD = 138009),FUNGICIDE,37
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(IPRODIONE = 109801),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MEFENOXAM = 113502),FUNGICIDE,12
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MYCLOBUTANIL = 128857),FUNGICIDE,41
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PENTHIOPYRAD = 90112),FUNGICIDE,29
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,33
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(POTASSIUM BICARBON. = 73508),FUNGICIDE,34
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PROPICONAZOLE = 122101),FUNGICIDE,31
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PYRACLOSTROBIN = 99100),FUNGICIDE,65
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PYRIMETHANIL = 288201),FUNGICIDE,33
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(QUINOLINE = 55459),FUNGICIDE,53
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SULFUR = 77501),FUNGICIDE,82
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TETRACONAZOLE = 120603),FUNGICIDE,30
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(THIOPHANATE-METHYL = 102001),FUNGICIDE,11
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(THIRAM = 79801),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),FUNGICIDE,96
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TRIFLOXYSTROBIN = 129112),FUNGICIDE,31
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TRIFLUMIZOLE = 128879),FUNGICIDE,35
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(AMMONIUM PELARGONATE = 31802),HERBICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUMIOXAZIN = 129034),HERBICIDE,12
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(OXYFLUORFEN = 111601),HERBICIDE,15
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PENDIMETHALIN = 108501),HERBICIDE,18
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),HERBICIDE,22
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ABAMECTIN = 122804),INSECTICIDE,34
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ACEQUINOCYL = 6329),INSECTICIDE,19
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ACETAMIPRID = 99050),INSECTICIDE,46
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(AZADIRACHTIN = 121701),INSECTICIDE,59
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BIFENAZATE = 586),INSECTICIDE,25
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BIFENTHRIN = 128825),INSECTICIDE,43
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,36
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,4
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAKI SA-11 = 6519),INSECTICIDE,37
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BT SUB AIZAWAI GC-91 = 6426),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CARBARYL = 56801),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,37
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,4
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING, , ,33
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ETOXAZOLE = 107091),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FENPROPATHRIN = 127901),INSECTICIDE,27
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FENPYROXIMATE = 129131),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLONICAMID = 128016),INSECTICIDE,71
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUBENDIAMIDE = 27602),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUPYRADIFURONE = 122304),INSECTICIDE,21
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(HELICOVERPA ZEA NPV = 107300),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(HEXYTHIAZOX = 128849),INSECTICIDE,13
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(IMIDACLOPRID = 129099),INSECTICIDE,13
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MALATHION = 57701),INSECTICIDE,20
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(METHOXYFENOZIDE = 121027),INSECTICIDE,32
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NALED = 34401),INSECTICIDE,21
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NEEM OIL = 25006),INSECTICIDE,4
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NEEM OIL,INSECTICIDE,49
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NOVALURON = 124002),INSECTICIDE,62
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(POTASSIUM SALTS = 79021),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PYRETHRINS = 69001),INSECTICIDE,22
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PYRIPROXYFEN = 129032),INSECTICIDE,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SPINETORAM = 110007),INSECTICIDE,55
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SPINOSAD = 110003),INSECTICIDE,17
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SPIROMESIFEN = 24875),INSECTICIDE,23
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(THIAMETHOXAM = 60109),INSECTICIDE,24
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),INSECTICIDE,90
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(AUREOBASIDIUM PULLULANS DSM 14940 = 46010),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(AUREOBASIDIUM PULLULANS DSM 14941 = 36010),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CAPRIC ACID = 128955),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CAPRYLIC ACID = 128919),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CHLOROPICRIN = 81501),OTHER,52
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(DICHLOROPROPENE = 29001),OTHER,19
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUTRIAFOL = 128940),OTHER,21
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(GLIOCLADIUM VIRENS = 129000),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(IRON PHOSPHATE = 34903),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(METALDEHYDE = 53001),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(METAM-POTASSIUM = 39002),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(METAM-SODIUM = 39003),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(METHYL BROMIDE = 53201),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MINERAL OIL = 63502),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PAECILOMYCES FUMOSOR = 115002),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PEROXYACETIC ACID = 63201),OTHER,(D)
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(REYNOUTRIA SACHALINE = 55809),OTHER,26
2016,CALIFORNIA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),OTHER,71
2016,FLORIDA,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"9,500"
2016,FLORIDA,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"9,600"
2016,FLORIDA,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"323,285,000"
2016,FLORIDA,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"1,947,500"
2016,FLORIDA,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,205
2016,FLORIDA,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"323,285,000"
2016,FLORIDA,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"1,947,500"
2016,FLORIDA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2016,FLORIDA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,0
2016,FLORIDA,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2016,FLORIDA,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,0
2016,FLORIDA,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"1,947,500"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(AZOXYSTROBIN = 128810),FUNGICIDE,"2,600"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BLAD = 30006),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BOSCALID = 128008),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPTAN = 81301),FUNGICIDE,"161,800"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYAZOFAMID = 85651),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYFLUFENAMID = 555550),FUNGICIDE,(Z)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYPRODINIL = 288202),FUNGICIDE,"7,000"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENHEXAMID = 90209),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUDIOXONIL = 71503),FUNGICIDE,"4,500"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(IPRODIONE = 109801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ISOFETAMID = 270000),FUNGICIDE,"3,700"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MANCOZEB = 14504),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MEFENOXAM = 113502),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(POTASSIUM BICARBON. = 73508),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(QUINOLINE = 55459),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SULFUR = 77501),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TETRACONAZOLE = 120603),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(THIOPHANATE-METHYL = 102001),FUNGICIDE,"13,800"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(THIRAM = 79801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),FUNGICIDE,"330,000"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PARAQUAT = 61601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ABAMECTIN = 122804),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ACEQUINOCYL = 6329),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BIFENAZATE = 586),INSECTICIDE,"8,700"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BIFENTHRIN = 128825),INSECTICIDE,800
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,800
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB, , ,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ENDOSULFAN = 79401),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ETOXAZOLE = 107091),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENPYROXIMATE = 129131),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLONICAMID = 128016),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUBENDIAMIDE = 27602),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(HEXYTHIAZOX = 128849),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MALATHION = 57701),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MUSTARD OIL = 4901),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NALED = 34401),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NEEM OIL,INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NOVALURON = 124002),INSECTICIDE,"1,000"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRETHRINS = 69001),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINETORAM = 110007),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPIROMESIFEN = 24875),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SULFOXAFLOR = 5210),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),INSECTICIDE,"20,400"
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPSAICIN = 70701),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLOROPICRIN = 81501),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DICHLOROPROPENE = 29001),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(HARPIN A B PROTEIN = 6506),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MINERAL OIL = 63502),OTHER,(D)
